customer_id,account_number,full_name,gender,age,customer_segment,subsidiary_name,country,branch_code,regulator,account_type,account_status,currency,account_balance_local,account_balance_usd,loan_status,loan_amount_local,loan_amount_usd,credit_score_bucket,kyc_status,phone_number,onboarding_date,tenure_months,last_transaction_date,monthly_txn_count,primary_channel,digital_engagement_score,mobile_wallet_linked,agent_banking_used,insurance_policy_held,nps_category
EGH-KE-35610306,KE6533722267,Neil Lucas,Male,62,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR017,Central Bank of Kenya,Mobile Savings (EazzyBanking),Dormant,KES,156.6,1.21,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+254771890923,2023-09-30,15,2023-03-25,2,Mobile App (EazzyBanking),92,Yes,No,No,Promoter
EGH-UG-11945087,UG1410032377,Ellie Hayes,Female,18,Corporate,Equity Bank Uganda Limited,Uganda,UG-BR047,Bank of Uganda,Savings Account,Active,UGX,58444224.36,15380.06,Fully Repaid,0.0,0.0,Exceptional (800+),Fully Verified,+256718827042,2017-09-25,87,2024-06-12,37,Mobile App (EazzyBanking),97,Yes,No,Yes,Promoter
EGH-RW-42731042,RW1960537080,Julian Murphy,Male,35,Corporate,Equity Bank Rwanda Limited,Rwanda,RW-BR012,National Bank of Rwanda,Fixed Deposit,Active,RWF,124990966.87,95412.95,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+250773695080,2013-11-02,133,2024-12-01,34,USSD (*247#),51,Yes,No,No,Promoter
EGH-KE-84366272,KE7268597837,Barbara Davis,Female,66,Corporate,Equity Bank Kenya Limited,Kenya,KE-BR048,Central Bank of Kenya,Business Account,Active,KES,61403110.13,474155.29,No Loan,0.0,0.0,Very Good (740-799),Pending Review,+254745960932,2014-01-06,131,2023-06-15,52,USSD (*247#),62,No,No,No,Promoter
EGH-UG-10892457,UG4463990053,Katherine Hobbs,Female,30,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR024,Bank of Uganda,Savings Account,Active,UGX,0.0,0.0,Fully Repaid,89943.52,23.67,Good (670-739),Fully Verified,+256733518499,2020-04-09,56,2024-04-22,38,Agent Banking,24,No,Yes,No,Promoter
EGH-CD-90654468,CD7969651326,Brandon Turner,Male,68,SME,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR001,Banque Centrale du Congo,Mobile Savings (EazzyBanking),Active,CDF,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Fully Verified,+243741274061,2020-10-23,50,2023-11-24,52,Mobile App (EazzyBanking),78,No,No,No,Promoter
EGH-CD-58854437,CD9429015990,Sean Martin,Male,48,Corporate,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR029,Banque Centrale du Congo,Current Account,Active,CDF,101559244.39,36271.16,No Loan,0.0,0.0,Very Good (740-799),Partial KYC,+243722110512,2017-03-19,93,2023-04-18,48,USSD (*247#),48,No,No,No,Detractor
EGH-KE-22622417,KE7803995613,Dale Brown,Male,61,Retail – Affluent,Equity Bank Kenya Limited,Kenya,KE-BR018,Central Bank of Kenya,Current Account,Active,KES,451496.81,3486.46,Non-Performing,4242170.91,32758.08,Poor (300-579),Fully Verified,+254752727567,2020-04-23,56,2023-10-18,51,Branch,26,Yes,Yes,No,Promoter
EGH-KE-37196139,KE2634184517,Steven Storey,Male,21,SME,Equity Bank Kenya Limited,Kenya,KE-BR043,Central Bank of Kenya,Savings Account,Active,KES,1123117.4,8672.72,Active Loan,3750828.43,28963.93,Poor (300-579),Partial KYC,+254733302237,2012-02-02,154,2024-12-25,49,Mobile App (EazzyBanking),99,Yes,No,No,Passive
EGH-TZ-59863252,TZ6847030588,Gordon Wood,Male,41,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR024,Bank of Tanzania,Savings Account,Active,TZS,15901.81,6.12,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+255726272919,2010-11-01,170,2024-08-11,45,ATM,32,No,Yes,No,Promoter
EGH-TZ-38412294,TZ6358081439,Emily Hayes,Female,71,SME,Equity Bank Tanzania Limited,Tanzania,TZ-BR030,Bank of Tanzania,Current Account,Active,TZS,3087971.57,1187.68,Fully Repaid,0.0,0.0,Very Good (740-799),Fully Verified,+255747491377,2010-05-30,175,2023-03-12,71,Agent Banking,27,No,Yes,No,Promoter
EGH-CD-19771816,CD8631248724,Debra Day,Female,31,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR034,Banque Centrale du Congo,Business Account,Active,CDF,44774.52,15.99,Active Loan,184021.56,65.72,Very Good (740-799),Fully Verified,+243741132200,2013-06-19,138,2024-03-27,56,Mobile App (EazzyBanking),77,Yes,No,No,Passive
EGH-TZ-69938998,TZ2802569086,Rhys Robertson,Male,72,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR006,Bank of Tanzania,Savings Account,Active,TZS,1447.25,0.56,Active Loan,228985.38,88.07,Very Good (740-799),Partial KYC,+255747837487,2012-10-14,146,2024-05-23,56,ATM,57,No,No,No,Promoter
EGH-CD-70501607,CD7470285897,Carolyn Martin,Female,30,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR010,Banque Centrale du Congo,Current Account,Active,CDF,14953.34,5.34,Active Loan,160686.73,57.39,Fair (580-669),Fully Verified,+243708690672,2017-11-04,85,2023-12-05,47,Agent Banking,42,No,Yes,No,Promoter
EGH-KE-20698682,KE6398049861,Marc Wright,Male,48,SME,Equity Bank Kenya Limited,Kenya,KE-BR003,Central Bank of Kenya,Savings Account,Active,KES,0.0,0.0,Active Loan,16867788.11,130253.19,Very Good (740-799),Fully Verified,+254700654059,2010-10-23,170,2023-06-07,32,Mobile App (EazzyBanking),76,No,Yes,No,Promoter
EGH-KE-35311040,KE5298119870,Nathan Sanders,Male,47,Microfinance,Equity Bank Kenya Limited,Kenya,KE-BR026,Central Bank of Kenya,Business Account,Active,KES,0.0,0.0,No Loan,0.0,0.0,Very Poor (<300),Fully Verified,+254745944637,2014-01-20,131,2023-08-05,37,Mobile App (EazzyBanking),96,Yes,Yes,No,Passive
EGH-KE-31948592,KE3619765907,Amanda Tyler,Female,63,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR009,Central Bank of Kenya,Savings Account,Active,KES,9433.63,72.85,Active Loan,119467.09,922.53,Very Poor (<300),Fully Verified,+254773272481,2017-07-23,89,2023-04-18,36,ATM,37,Yes,Yes,No,Passive
EGH-TZ-69348036,TZ1234288679,Dylan Allen,Male,59,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR002,Bank of Tanzania,Business Account,Closed,TZS,0.0,0.0,No Loan,0.0,0.0,Poor (300-579),Fully Verified,+255794660659,2011-07-31,161,2024-03-18,0,Agent Banking,46,No,Yes,Yes,Promoter
EGH-UG-75726602,UG8250407393,Tony Harper,Not Disclosed,19,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR038,Bank of Uganda,Current Account,Active,UGX,0.0,0.0,Fully Repaid,40324.78,10.61,Poor (300-579),Fully Verified,+256722392018,2015-12-26,108,2023-08-05,2,Agent Banking,47,Yes,Yes,No,Promoter
EGH-TZ-75429514,TZ1966865710,Dennis Ward,Male,70,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR007,Bank of Tanzania,Group / Chama Account,Active,TZS,7653.23,2.94,No Loan,0.0,0.0,Good (670-739),Fully Verified,+255707151724,2011-12-03,156,2024-11-29,5,Mobile App (EazzyBanking),91,Yes,No,No,Promoter
EGH-TZ-94488510,TZ4396331312,Matthew Holloway,Male,32,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR039,Bank of Tanzania,Current Account,Active,TZS,32606.37,12.54,No Loan,0.0,0.0,Good (670-739),Fully Verified,+255781628056,2023-02-05,22,2024-10-27,66,Internet Banking,86,No,No,No,Promoter
EGH-KE-79178273,KE5465393919,Harry Barrett,Male,28,SME,Equity Bank Kenya Limited,Kenya,KE-BR029,Central Bank of Kenya,Mobile Savings (EazzyBanking),Active,KES,4698148.15,36279.14,No Loan,0.0,0.0,Good (670-739),Fully Verified,+254725658592,2024-02-26,10,2024-07-28,73,USSD (*247#),63,Yes,No,No,Passive
EGH-KE-38861149,KE3967470904,Charlene Powell,Female,46,Microfinance,Equity Bank Kenya Limited,Kenya,KE-BR040,Central Bank of Kenya,Business Account,Active,KES,0.0,0.0,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+254780292675,2010-11-19,169,2023-02-18,8,Agent Banking,28,Yes,Yes,Yes,Passive
EGH-KE-19696685,KE6962067870,Maurice Green,Male,71,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR015,Central Bank of Kenya,Savings Account,Active,KES,50384.6,389.07,Fully Repaid,59980.65,463.17,Fair (580-669),Partial KYC,+254747274149,2020-03-18,57,2023-12-29,76,Equitel MVNO,78,Yes,No,No,Promoter
EGH-UG-65317853,UG3956387278,Melissa Green,Female,32,SME,Equity Bank Uganda Limited,Uganda,UG-BR045,Bank of Uganda,Fixed Deposit,Active,UGX,0.0,0.0,Fully Repaid,10110156.71,2660.57,Exceptional (800+),Partial KYC,+256735239733,2023-04-09,20,2024-11-11,79,Agent Banking,16,Yes,Yes,No,Promoter
EGH-TZ-92441065,TZ5646819339,Irene Harper,Female,48,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR015,Bank of Tanzania,Fixed Deposit,Active,TZS,0.0,0.0,Fully Repaid,46235.19,17.78,Very Good (740-799),Partial KYC,+255758355306,2024-12-02,0,2023-03-26,47,Mobile App (EazzyBanking),89,No,No,No,Promoter
EGH-KE-97763977,KE1856735283,Vanessa Hutchinson,Female,74,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR031,Central Bank of Kenya,Fixed Deposit,Active,KES,0.0,0.0,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+254736696611,2016-08-28,100,2023-09-17,57,USSD (*247#),58,Yes,No,No,Detractor
EGH-RW-30719258,RW4910456768,Justin Clark,Male,47,SME,Equity Bank Rwanda Limited,Rwanda,RW-BR005,National Bank of Rwanda,Savings Account,Active,RWF,469513.66,358.41,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+250750087848,2016-10-12,98,2024-03-30,12,ATM,64,Yes,Yes,Yes,Detractor
EGH-KE-31280989,KE6247004503,Rosemary West,Female,44,SME,Equity Bank Kenya Limited,Kenya,KE-BR008,Central Bank of Kenya,Savings Account,Active,KES,0.0,0.0,Active Loan,1239535.5,9571.7,Very Good (740-799),Fully Verified,+254755857597,2011-11-22,157,2024-09-26,78,ATM,34,Yes,No,No,Detractor
EGH-SS-22713593,SS8756428480,Jane Parkes,Female,49,Retail – Affluent,Equity Bank South Sudan Limited,South Sudan,SS-BR012,Bank of South Sudan,Current Account,Dormant,SSP,0.0,0.0,Non-Performing,921164.07,708.59,Poor (300-579),Fully Verified,+211758987199,2020-09-13,51,2023-12-26,29,Mobile App (EazzyBanking),74,Yes,Yes,No,Promoter
EGH-TZ-59936721,TZ2634324412,Lewis Bradley,Male,37,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR043,Bank of Tanzania,Savings Account,Active,TZS,2305.23,0.89,Active Loan,51777.96,19.91,Good (670-739),Fully Verified,+255796450392,2017-12-15,84,2024-09-17,40,ATM,44,Yes,No,No,Promoter
EGH-ELAK-59212295,ELAK4047717221,Russell Pugh,Male,19,Retail – Mass Market,Equity Life Assurance (Kenya) Limited,Kenya,ELAK-BR046,Insurance Regulatory Authority,Current Account,Dormant,KES,709.77,5.48,No Loan,0.0,0.0,Good (670-739),Partial KYC,+254774490012,2022-09-03,27,2024-07-22,40,Branch,21,Yes,No,Yes,Passive
EGH-UG-43383005,UG3333622950,Kevin West,Male,52,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR028,Bank of Uganda,Savings Account,Active,UGX,76395.25,20.1,Active Loan,0.0,0.0,Poor (300-579),Partial KYC,+256786451311,2014-12-11,120,2024-06-02,70,Branch,12,No,No,Yes,Promoter
EGH-TZ-37895989,TZ2373986586,Keith Jones,Male,71,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR010,Bank of Tanzania,Current Account,Dormant,TZS,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Partial KYC,+255783347286,2014-01-25,131,2024-07-26,4,ATM,58,Yes,No,No,Passive
EGH-KE-84681076,KE4470556795,Ronald Stewart,Not Disclosed,32,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR025,Central Bank of Kenya,Savings Account,Active,KES,0.0,0.0,Active Loan,42432.73,327.67,Fair (580-669),Fully Verified,+254749361580,2014-02-28,130,2024-11-26,41,Branch,13,No,No,No,Promoter
EGH-UG-51403053,UG9175035071,Victor Fisher,Male,44,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR003,Bank of Uganda,Savings Account,Active,UGX,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Partial KYC,+256701261777,2011-04-04,164,2023-06-25,2,USSD (*247#),50,Yes,No,No,Promoter
EGH-KE-82742631,KE4356446447,Annette Cooper,Female,34,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR025,Central Bank of Kenya,Mobile Savings (EazzyBanking),Active,KES,0.0,0.0,No Loan,0.0,0.0,Very Good (740-799),Fully Verified,+254765897045,2016-01-10,107,2023-07-30,77,Mobile App (EazzyBanking),80,Yes,Yes,No,Promoter
EGH-SS-96689067,SS3449478640,Charlotte Joyce,Female,27,Retail – Mass Market,Equity Bank South Sudan Limited,South Sudan,SS-BR001,Bank of South Sudan,Mobile Savings (EazzyBanking),Active,SSP,0.0,0.0,No Loan,0.0,0.0,Poor (300-579),Fully Verified,+211716505636,2024-05-10,7,2023-12-20,50,Mobile App (EazzyBanking),93,No,Yes,No,Promoter
EGH-UG-38542500,UG9622380514,Hollie Foster,Female,73,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR039,Bank of Uganda,Savings Account,Active,UGX,64646.61,17.01,Fully Repaid,0.0,0.0,Exceptional (800+),Fully Verified,+256764051695,2018-07-14,77,2023-03-04,43,Mobile App (EazzyBanking),93,Yes,Yes,No,Promoter
EGH-TZ-95760944,TZ7439263698,Leanne George,Female,52,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR035,Bank of Tanzania,Savings Account,Dormant,TZS,304.35,0.12,Active Loan,45691.62,17.57,Good (670-739),Fully Verified,+255752156501,2012-06-03,150,2023-01-03,72,Mobile App (EazzyBanking),73,Yes,No,No,Promoter
EGH-UG-67134797,UG4327072640,Alan Smith,Male,28,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR036,Bank of Uganda,Mobile Savings (EazzyBanking),Active,UGX,6386.38,1.68,No Loan,0.0,0.0,Very Good (740-799),Partial KYC,+256774440409,2019-09-04,63,2023-12-09,50,Agent Banking,32,Yes,Yes,No,Promoter
EGH-KE-36182605,KE7743866704,Diana Burgess,Female,34,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR027,Central Bank of Kenya,Fixed Deposit,Closed,KES,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Fully Verified,+254712233786,2021-02-26,46,2024-12-19,0,Branch,23,Yes,No,No,Promoter
EGH-UG-65967398,UG6746900791,Sara Morrison,Female,23,SME,Equity Bank Uganda Limited,Uganda,UG-BR007,Bank of Uganda,Savings Account,Active,UGX,3553502.07,935.13,Active Loan,0.0,0.0,Fair (580-669),Fully Verified,+256791074197,2017-04-07,92,2023-09-16,3,Agent Banking,15,No,Yes,No,Promoter
EGH-KE-56355141,KE8693556095,David Hooper,Male,46,Retail – Affluent,Equity Bank Kenya Limited,Kenya,KE-BR027,Central Bank of Kenya,Savings Account,Active,KES,658021.4,5081.25,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+254704553889,2021-04-22,44,2023-04-15,38,Agent Banking,17,Yes,Yes,No,Promoter
EGH-TZ-91497896,TZ1999080369,Colin Ellis,Male,64,Microfinance,Equity Bank Tanzania Limited,Tanzania,TZ-BR035,Bank of Tanzania,Fixed Deposit,Active,TZS,235.04,0.09,No Loan,0.0,0.0,Fair (580-669),Fully Verified,+255701110813,2012-05-21,151,2023-04-23,2,Mobile App (EazzyBanking),76,No,Yes,No,Passive
EGH-TZ-33036857,TZ5858733054,Claire Shaw,Female,47,Retail – Mass Market,Equity Bank Tanzania Limited,Tanzania,TZ-BR028,Bank of Tanzania,Business Account,Active,TZS,0.0,0.0,Active Loan,21956.37,8.44,Very Good (740-799),Flagged,+255741594468,2024-01-29,11,2024-12-21,79,Mobile App (EazzyBanking),94,Yes,Yes,No,Detractor
EGH-KE-99224451,KE7319119436,Sylvia Wall,Female,72,Retail – Affluent,Equity Bank Kenya Limited,Kenya,KE-BR028,Central Bank of Kenya,MVNO (Equitel) Account,Active,KES,0.0,0.0,Fully Repaid,5802844.05,44809.61,Good (670-739),Fully Verified,+254775327010,2023-10-09,14,2024-05-29,30,USSD (*247#),46,Yes,No,Yes,Promoter
EGH-UG-94243920,UG9979074816,Maria Naylor,Female,62,Retail – Mass Market,Equity Bank Uganda Limited,Uganda,UG-BR030,Bank of Uganda,Insurance Policy,Active,UGX,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Fully Verified,+256745349946,2012-05-06,151,2024-09-22,58,Branch,37,Yes,No,No,Promoter
EGH-CD-26263179,CD6415654197,Rita Whitehouse,Female,57,Retail – Mass Market,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR005,Banque Centrale du Congo,Savings Account,Active,CDF,63411.03,22.65,No Loan,0.0,0.0,Good (670-739),Fully Verified,+243771193140,2020-03-24,57,2024-04-12,77,Mobile App (EazzyBanking),83,Yes,No,No,Detractor
EGH-KE-24814703,KE2266203076,Connor Jones,Male,40,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR035,Central Bank of Kenya,Savings Account,Closed,KES,0.0,0.0,Non-Performing,0.0,0.0,Poor (300-579),Fully Verified,+254709360719,2015-12-03,108,2023-07-01,0,Mobile App (EazzyBanking),74,Yes,No,No,Promoter
EGH-UG-57984114,UG9743854387,Eileen Davidson,Female,41,Retail – Affluent,Equity Bank Uganda Limited,Uganda,UG-BR008,Bank of Uganda,Fixed Deposit,Active,UGX,451359.98,118.78,Fully Repaid,0.0,0.0,Good (670-739),Partial KYC,+256774086745,2016-08-10,100,2024-03-18,30,Agent Banking,28,Yes,Yes,No,Passive
EGH-KE-14041955,KE5128938116,Jessica Bond,Female,41,Microfinance,Equity Bank Kenya Limited,Kenya,KE-BR027,Central Bank of Kenya,Savings Account,Active,KES,8427.95,65.08,No Loan,0.0,0.0,Good (670-739),Fully Verified,+254770990128,2019-06-22,66,2023-10-10,59,Mobile App (EazzyBanking),84,No,Yes,Yes,Promoter
EGH-KE-36891816,KE5393803038,Albert Lamb,Male,56,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR015,Central Bank of Kenya,Savings Account,Active,KES,0.0,0.0,Fully Repaid,36857.48,284.61,Very Good (740-799),Partial KYC,+254711375738,2022-04-18,32,2024-02-14,21,Branch,25,Yes,No,No,Detractor
EGH-KE-49158734,KE3278320287,Lindsey Hughes,Female,39,SME,Equity Bank Kenya Limited,Kenya,KE-BR037,Central Bank of Kenya,Current Account,Active,KES,6298346.45,48635.88,No Loan,0.0,0.0,Exceptional (800+),Fully Verified,+254748971132,2013-07-02,138,2024-01-27,9,Agent Banking,30,Yes,Yes,No,Detractor
EGH-KE-97243596,KE8322661568,Tracey Baker,Female,40,Retail – Affluent,Equity Bank Kenya Limited,Kenya,KE-BR020,Central Bank of Kenya,Fixed Deposit,Dormant,KES,30510.96,235.61,Fully Repaid,4773692.63,36862.49,Fair (580-669),Flagged,+254703130361,2011-09-26,159,2023-02-16,10,USSD (*247#),49,Yes,No,No,Passive
EGH-TZ-99313799,TZ5763692439,Rachael Gibson,Female,53,Retail – Affluent,Equity Bank Tanzania Limited,Tanzania,TZ-BR008,Bank of Tanzania,Business Account,Active,TZS,1157568.93,445.22,No Loan,0.0,0.0,Good (670-739),Fully Verified,+255761324956,2024-06-13,6,2023-08-13,12,Agent Banking,45,Yes,Yes,No,Promoter
EGH-ELAK-23638594,ELAK9765116110,Clive Williams,Male,74,Retail – Mass Market,Equity Life Assurance (Kenya) Limited,Kenya,ELAK-BR047,Insurance Regulatory Authority,Current Account,Active,KES,0.0,0.0,Active Loan,0.0,0.0,Exceptional (800+),Fully Verified,+254787965938,2014-12-20,120,2024-12-11,78,Mobile App (EazzyBanking),75,Yes,No,Yes,Promoter
EGH-KE-90250953,KE5671255019,Rachel Giles,Female,69,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR033,Central Bank of Kenya,Mobile Savings (EazzyBanking),Dormant,KES,1069.84,8.26,Active Loan,7400.64,57.15,Good (670-739),Fully Verified,+254756426136,2018-06-23,78,2024-07-25,18,Agent Banking,38,Yes,Yes,No,Promoter
EGH-RW-18183594,RW2625001123,Sean Murray,Male,20,Retail – Mass Market,Equity Bank Rwanda Limited,Rwanda,RW-BR044,National Bank of Rwanda,Insurance Policy,Active,RWF,84695.51,64.65,No Loan,0.0,0.0,Good (670-739),Partial KYC,+250720705187,2021-04-02,45,2024-06-29,50,Agent Banking,33,Yes,Yes,No,Promoter
EGH-KE-86107842,KE7932755892,Donna Briggs,Female,31,Retail – Affluent,Equity Bank Kenya Limited,Kenya,KE-BR037,Central Bank of Kenya,Fixed Deposit,Active,KES,2001305.83,15454.1,Active Loan,8526481.32,65841.55,Good (670-739),Partial KYC,+254740534523,2018-12-11,72,2023-12-03,52,Agent Banking,47,Yes,Yes,Yes,Promoter
EGH-ELAK-90171323,ELAK2329309170,Russell Moore,Male,30,Retail – Mass Market,Equity Life Assurance (Kenya) Limited,Kenya,ELAK-BR022,Insurance Regulatory Authority,Current Account,Active,KES,43469.95,335.68,No Loan,0.0,0.0,Fair (580-669),Partial KYC,+254743207880,2016-09-19,99,2024-08-18,48,Mobile App (EazzyBanking),78,No,No,Yes,Passive
EGH-CD-30107614,CD3550135540,Brenda Miles,Female,30,Microfinance,Equity Banque Commerciale du Congo (EquityBCDC),Democratic Republic of Congo,CD-BR048,Banque Centrale du Congo,Savings Account,Active,CDF,5653.77,2.02,No Loan,0.0,0.0,Good (670-739),Fully Verified,+243763927240,2018-11-14,73,2024-05-30,11,Agent Banking,48,Yes,Yes,No,Passive
EGH-SS-90410196,SS9455376421,Gillian Mitchell,Female,45,Retail – Mass Market,Equity Bank South Sudan Limited,South Sudan,SS-BR048,Bank of South Sudan,Insurance Policy,Active,SSP,34043.24,26.19,Active Loan,264953.51,203.81,Exceptional (800+),Flagged,+211789009656,2023-11-25,13,2024-01-07,52,Branch,6,Yes,No,Yes,Passive
EGH-KE-20438281,KE9787291871,Jean Jones,Female,49,SME,Equity Bank Kenya Limited,Kenya,KE-BR019,Central Bank of Kenya,Savings Account,Dormant,KES,346816.13,2678.12,Active Loan,9751422.73,75300.56,Fair (580-669),Fully Verified,+254721141339,2013-10-06,134,2024-11-15,4,Mobile App (EazzyBanking),87,Yes,No,No,Promoter
EGH-ELAK-56697251,ELAK7989976589,Sean Smith,Male,63,Retail – Mass Market,Equity Life Assurance (Kenya) Limited,Kenya,ELAK-BR022,Insurance Regulatory Authority,Business Account,Active,KES,35407.31,273.42,Fully Repaid,173891.47,1342.79,Very Good (740-799),Fully Verified,+254741968027,2021-10-24,38,2023-08-20,61,Mobile App (EazzyBanking),73,No,No,Yes,Promoter
EGH-KE-52259076,KE2862072776,Marilyn Begum,Female,37,Retail – Mass Market,Equity Bank Kenya Limited,Kenya,KE-BR014,Central Bank of Kenya,Current Account,Active,KES,0.0,0.0,No Loan,0.0,0.0,Good (670-739),Partial KYC,+254725615366,2016-05-09,103,2023-10-27,61,Agent Banking,28,Yes,Yes,No,Passive
EGH-ELAK-38433614,ELAK7677290184,Ricky Jones,Male,42,Retail – Mass Market,Equity Life Assurance (Kenya) Limited,Kenya,ELAK-BR041,Insurance Regulatory Authority,Business Account,Active,KES,3816.85,29.47,Fully Repaid,16406.62,126.69,Fair (580-669),Partial KYC,+254706056788,2010-03-01,178,2023-04-01,24,Branch,18,No,No,Yes,Detractor
